voltage[mV],steady state
-1.344109344482421875e+01,7.143723964691162109e-01
-1.339248657226562500e+01,7.164086699485778809e-01
-1.334381103515625000e+01,7.184422016143798828e-01
-1.329504394531250000e+01,7.204729914665222168e-01
-1.324620056152343750e+01,7.225010991096496582e-01
-1.319727325439453125e+01,7.245263457298278809e-01
-1.314825439453125000e+01,7.265488505363464355e-01
-1.309915924072265625e+01,7.285684347152709961e-01
-1.304998016357421875e+01,7.305852174758911133e-01
-1.300070953369140625e+01,7.325990796089172363e-01
-1.295135498046875000e+01,7.346100211143493652e-01
-1.290190887451171875e+01,7.366179823875427246e-01
-1.285237884521484375e+01,7.386229634284973145e-01
-1.280274963378906250e+01,7.406249642372131348e-01
-1.275303649902343750e+01,7.426239252090454102e-01
-1.270323181152343750e+01,7.446197867393493652e-01
-1.265333557128906250e+01,7.466125488281250000e-01
-1.260334777832031250e+01,7.486022114753723145e-01
-1.255326843261718750e+01,7.505886554718017578e-01
-1.250308990478515625e+01,7.525720000267028809e-01
-1.245281219482421875e+01,7.545520663261413574e-01
-1.240244293212890625e+01,7.565289139747619629e-01
-1.235197448730468750e+01,7.585024833679199219e-01
-1.230141448974609375e+01,7.604727745056152344e-01
-1.225074768066406250e+01,7.624396681785583496e-01
-1.219998168945312500e+01,7.644032835960388184e-01
-1.214911651611328125e+01,7.663635015487670898e-01
-1.209815216064453125e+01,7.683202624320983887e-01
-1.204708862304687500e+01,7.702736258506774902e-01
-1.199591827392578125e+01,7.722234725952148438e-01
-1.194464111328125000e+01,7.741698622703552246e-01
-1.189326477050781250e+01,7.761126756668090820e-01
-1.184178161621093750e+01,7.780519723892211914e-01
-1.179019165039062500e+01,7.799876332283020020e-01
-1.173849487304687500e+01,7.819197177886962891e-01
-1.168668365478515625e+01,7.838481664657592773e-01
-1.163477325439453125e+01,7.857729196548461914e-01
-1.158274841308593750e+01,7.876939177513122559e-01
-1.153061676025390625e+01,7.896112799644470215e-01
-1.147837066650390625e+01,7.915248274803161621e-01
-1.142601013183593750e+01,7.934346199035644531e-01
-1.136340332031250000e+01,7.957062721252441406e-01
-1.128130340576171875e+01,7.986472249031066895e-01
-1.119869232177734375e+01,8.015600442886352539e-01
-1.111558532714843750e+01,8.044447898864746094e-01
-1.103195953369140625e+01,8.073015809059143066e-01
-1.094782257080078125e+01,8.101306557655334473e-01
-1.086317443847656250e+01,8.129320144653320312e-01
-1.077799987792968750e+01,8.157058954238891602e-01
-1.069231414794921875e+01,8.184524178504943848e-01
-1.060609436035156250e+01,8.211716413497924805e-01
-1.051934814453125000e+01,8.238638043403625488e-01
-1.043207550048828125e+01,8.265290260314941406e-01
-1.034426116943359375e+01,8.291673660278320312e-01
-1.025592041015625000e+01,8.317790627479553223e-01
-1.016703033447265625e+01,8.343641161918640137e-01
-1.007760620117187500e+01,8.369228243827819824e-01
-9.987625122070312500e+00,8.394552469253540039e-01
-9.897102355957031250e+00,8.419615030288696289e-01
-9.806030273437500000e+00,8.444417119026184082e-01
-9.714401245117187500e+00,8.468961119651794434e-01
-9.622215270996093750e+00,8.493247032165527344e-01
-9.529472351074218750e+00,8.517277836799621582e-01
-9.436157226562500000e+00,8.541052937507629395e-01
-9.342285156250000000e+00,8.564575314521789551e-01
-9.247833251953125000e+00,8.587846159934997559e-01
-9.152816772460937500e+00,8.610865473747253418e-01
-9.057220458984375000e+00,8.633636236190795898e-01
-8.961051940917968750e+00,8.656159043312072754e-01
-8.864295959472656250e+00,8.678435683250427246e-01
-8.766960144042968750e+00,8.700466752052307129e-01
-8.669036865234375000e+00,8.722254037857055664e-01
-8.570518493652343750e+00,8.743799328804016113e-01
-8.471412658691406250e+00,8.765103220939636230e-01
-8.371711730957031250e+00,8.786168098449707031e-01
-8.271408081054687500e+00,8.806993961334228516e-01
-8.170501708984375000e+00,8.827583193778991699e-01
-8.068992614746093750e+00,8.847936987876892090e-01
-7.966873168945312500e+00,8.868056535720825195e-01
-7.864143371582031250e+00,8.887943029403686523e-01
-7.760795593261718750e+00,8.907598257064819336e-01
-7.656837463378906250e+00,8.927023410797119141e-01
-7.552261352539062500e+00,8.946220278739929199e-01
-7.447052001953125000e+00,8.965188860893249512e-01
-7.341224670410156250e+00,8.983932137489318848e-01
-7.234771728515625000e+00,9.002450704574584961e-01
-7.127677917480468750e+00,9.020745754241943359e-01
-7.019958496093750000e+00,9.038819074630737305e-01
-6.911590576171875000e+00,9.056671857833862305e-01
-6.802589416503906250e+00,9.074305295944213867e-01
-6.692947387695312500e+00,9.091720581054687500e-01
-6.582649230957031250e+00,9.108920097351074219e-01
-6.471710205078125000e+00,9.125904440879821777e-01
-6.360115051269531250e+00,9.142674803733825684e-01
-6.247863769531250000e+00,9.159232974052429199e-01
-6.134956359863281250e+00,9.175579547882080078e-01
-6.021385192871093750e+00,9.191717505455017090e-01
-5.907150268554687500e+00,9.207646250724792480e-01
-5.792251586914062500e+00,9.223368763923645020e-01
-5.676673889160156250e+00,9.238885641098022461e-01
-5.560432434082031250e+00,9.254198074340820312e-01
-5.443511962890625000e+00,9.269307851791381836e-01
-5.325904846191406250e+00,9.284216165542602539e-01
-5.207626342773437500e+00,9.298924803733825684e-01
-5.088653564453125000e+00,9.313434362411499023e-01
-4.969001770019531250e+00,9.327746629714965820e-01
-4.848648071289062500e+00,9.341862797737121582e-01
-4.727607727050781250e+00,9.355784654617309570e-01
-4.605873107910156250e+00,9.369512796401977539e-01
-4.483428955078125000e+00,9.383049011230468750e-01
-4.360290527343750000e+00,9.396395087242126465e-01
-4.236442565917968750e+00,9.409552216529846191e-01
-4.111885070800781250e+00,9.422520995140075684e-01
-3.986610412597656250e+00,9.435303807258605957e-01
-3.860626220703125000e+00,9.447901248931884766e-01
-3.733924865722656250e+00,9.460315108299255371e-01
-3.606506347656250000e+00,9.472546577453613281e-01
-3.478355407714843750e+00,9.484597444534301758e-01
-3.349479675292968750e+00,9.496468305587768555e-01
-3.219879150390625000e+00,9.508160948753356934e-01
-3.089546203613281250e+00,9.519676566123962402e-01
-2.958473205566406250e+00,9.531016945838928223e-01
-2.826660156250000000e+00,9.542183279991149902e-01
-2.694107055664062500e+00,9.553176164627075195e-01
-2.560813903808593750e+00,9.563998579978942871e-01
-2.426765441894531250e+00,9.574650526046752930e-01
-2.291976928710937500e+00,9.585133194923400879e-01
-2.156425476074218750e+00,9.595449566841125488e-01
-2.020118713378906250e+00,9.605599045753479004e-01
-1.883056640625000000e+00,9.615584611892700195e-01
-1.745231628417968750e+00,9.625406861305236816e-01
-1.606636047363281250e+00,9.635066986083984375e-01
-1.467277526855468750e+00,9.644566774368286133e-01
-1.327140808105468750e+00,9.653907418251037598e-01
-1.186241149902343750e+00,9.663090109825134277e-01
-1.044555664062500000e+00,9.672116637229919434e-01
-9.020919799804687500e-01,9.680987596511840820e-01
-7.588424682617187500e-01,9.689705371856689453e-01
-6.148147583007812500e-01,9.698270559310913086e-01
-4.699859619140625000e-01,9.706684947013854980e-01
-3.243713378906250000e-01,9.714950323104858398e-01
-1.779632568359375000e-01,9.723066687583923340e-01
-3.075408935546875000e-02,9.731036424636840820e-01
1.172485351562500000e-01,9.738860726356506348e-01
2.660675048828125000e-01,9.746540784835815430e-01
4.156799316406250000e-01,9.754078388214111328e-01
5.661163330078125000e-01,9.761474132537841797e-01
7.173538208007812500e-01,9.768729805946350098e-01
8.694152832031250000e-01,9.775847196578979492e-01
1.022293090820312500e+00,9.782827496528625488e-01
1.175987243652343750e+00,9.789671301841735840e-01
1.330513000488281250e+00,9.796380996704101562e-01
1.485862731933593750e+00,9.802957177162170410e-01
1.642051696777343750e+00,9.809401631355285645e-01
1.799064636230468750e+00,9.815715551376342773e-01
1.956916809082031250e+00,9.821900129318237305e-01
2.115608215332031250e+00,9.827957153320312500e-01
2.275146484375000000e+00,9.833887815475463867e-01
2.435523986816406250e+00,9.839693307876586914e-01
2.596755981445312500e+00,9.845375418663024902e-01
2.758834838867187500e+00,9.850935339927673340e-01
2.921768188476562500e+00,9.856373667716979980e-01
3.085563659667968750e+00,9.861692786216735840e-01
3.250213623046875000e+00,9.866893887519836426e-01
3.415733337402343750e+00,9.871978163719177246e-01
3.582115173339843750e+00,9.876946806907653809e-01
3.749366760253906250e+00,9.881801605224609375e-01
3.917488098144531250e+00,9.886543154716491699e-01
4.086494445800781250e+00,9.891173839569091797e-01
4.256370544433593750e+00,9.895694255828857422e-01
4.427131652832031250e+00,9.900106191635131836e-01
4.598770141601562500e+00,9.904410243034362793e-01
4.771301269531250000e+00,9.908608794212341309e-01
4.944725036621093750e+00,9.912703037261962891e-01
5.119041442871093750e+00,9.916693568229675293e-01
5.294250488281250000e+00,9.920582771301269531e-01
5.470359802246093750e+00,9.924371242523193359e-01
5.647369384765625000e+00,9.928060770034790039e-01
5.825286865234375000e+00,9.931652545928955078e-01
6.004104614257812500e+00,9.935147762298583984e-01
6.183845520019531250e+00,9.938548207283020020e-01
6.364494323730468750e+00,9.941855072975158691e-01
6.546058654785156250e+00,9.945069551467895508e-01
6.728546142578125000e+00,9.948192834854125977e-01
6.911949157714843750e+00,9.951226711273193359e-01
7.096282958984375000e+00,9.954172968864440918e-01
7.281547546386718750e+00,9.957031607627868652e-01
7.467742919921875000e+00,9.959805011749267578e-01
7.654869079589843750e+00,9.962494969367980957e-01
7.842941284179687500e+00,9.965101480484008789e-01
8.031944274902343750e+00,9.967626929283142090e-01
8.221900939941406250e+00,9.970071911811828613e-01
8.412796020507812500e+00,9.972438812255859375e-01
8.604644775390625000e+00,9.974728226661682129e-01
8.797439575195312500e+00,9.976941943168640137e-01
8.991195678710937500e+00,9.979081153869628906e-01
9.185913085937500000e+00,9.981147050857543945e-01
9.381584167480468750e+00,9.983140826225280762e-01
9.578224182128906250e+00,9.985064268112182617e-01
9.775833129882812500e+00,9.986919164657592773e-01
9.974411010742187500e+00,9.988706111907958984e-01
1.017395782470703125e+01,9.990426301956176758e-01
1.037448883056640625e+01,9.992082118988037109e-01
1.057599639892578125e+01,9.993673563003540039e-01
1.077848052978515625e+01,9.995203614234924316e-01
1.098195648193359375e+01,9.996672272682189941e-01
1.118641662597656250e+01,9.998081326484680176e-01
1.139186859130859375e+01,9.999432563781738281e-01
1.159831237792968750e+01,1.000072717666625977e+00
1.180575561523437500e+01,1.000196576118469238e+00
1.201420593261718750e+01,1.000315070152282715e+00
1.222364807128906250e+01,1.000428199768066406e+00
1.243410491943359375e+01,1.000536322593688965e+00
1.264556121826171875e+01,1.000639438629150391e+00
1.285803985595703125e+01,1.000737667083740234e+00
1.307152557373046875e+01,1.000831127166748047e+00
1.328603363037109375e+01,1.000920057296752930e+00
1.350155639648437500e+01,1.001004457473754883e+00
1.371810913085937500e+01,1.001084566116333008e+00
1.393568420410156250e+01,1.001160502433776855e+00
1.415429687500000000e+01,1.001232504844665527e+00
1.437393188476562500e+01,1.001300454139709473e+00
1.459461212158203125e+01,1.001364707946777344e+00
1.481632232666015625e+01,1.001425266265869141e+00
1.503907775878906250e+01,1.001482486724853516e+00
1.526287841796875000e+01,1.001536130905151367e+00
1.548773193359375000e+01,1.001586675643920898e+00
1.571362304687500000e+01,1.001634120941162109e+00
1.594058227539062500e+01,1.001678705215454102e+00
1.616858673095703125e+01,1.001720309257507324e+00
1.639765167236328125e+01,1.001759290695190430e+00
1.662778472900390625e+01,1.001795768737792969e+00
1.685897827148437500e+01,1.001829862594604492e+00
1.709124755859375000e+01,1.001861572265625000e+00
1.732457733154296875e+01,1.001891255378723145e+00
1.755899047851562500e+01,1.001918911933898926e+00
1.779447937011718750e+01,1.001944780349731445e+00
1.803104400634765625e+01,1.001968860626220703e+00
1.826869201660156250e+01,1.001991271972656250e+00
1.850743103027343750e+01,1.002012372016906738e+00
1.874725341796875000e+01,1.002032041549682617e+00
1.898817443847656250e+01,1.002050638198852539e+00
1.923018646240234375e+01,1.002068161964416504e+00
1.947329711914062500e+01,1.002084732055664062e+00
1.971750640869140625e+01,1.002100586891174316e+00
1.996282196044921875e+01,1.002115845680236816e+00
2.020924377441406250e+01,1.002130508422851562e+00
2.045677947998046875e+01,1.002144932746887207e+00
2.070542144775390625e+01,1.002158999443054199e+00
2.095518493652343750e+01,1.002173066139221191e+00
2.120606231689453125e+01,1.002187132835388184e+00
2.145806884765625000e+01,1.002201437950134277e+00
2.171118927001953125e+01,1.002216100692749023e+00
2.196544647216796875e+01,1.002231121063232422e+00
2.222083282470703125e+01,1.002246856689453125e+00
2.247734832763671875e+01,1.002263307571411133e+00
2.273500823974609375e+01,1.002280592918395996e+00
2.299379730224609375e+01,1.002298831939697266e+00
2.325373840332031250e+01,1.002318263053894043e+00
2.348010253906250000e+01,1.002318859100341797e+00
2.368763732910156250e+01,1.002308845520019531e+00
2.389517211914062500e+01,1.002298712730407715e+00
2.410270690917968750e+01,1.002288579940795898e+00
2.431024169921875000e+01,1.002278447151184082e+00
2.451776885986328125e+01,1.002268314361572266e+00
2.472530364990234375e+01,1.002258300781250000e+00
2.493283843994140625e+01,1.002248167991638184e+00
2.514037322998046875e+01,1.002238035202026367e+00
2.534790039062500000e+01,1.002227902412414551e+00
2.555543518066406250e+01,1.002217769622802734e+00
2.576296997070312500e+01,1.002207636833190918e+00
2.597050476074218750e+01,1.002197623252868652e+00
2.617803955078125000e+01,1.002187490463256836e+00
2.638556671142578125e+01,1.002177357673645020e+00
2.659310150146484375e+01,1.002167224884033203e+00
2.680063629150390625e+01,1.002157092094421387e+00
2.700817108154296875e+01,1.002147078514099121e+00
2.721569824218750000e+01,1.002136945724487305e+00
2.742323303222656250e+01,1.002126812934875488e+00
2.763076782226562500e+01,1.002116680145263672e+00
2.783830261230468750e+01,1.002106547355651855e+00
2.804583740234375000e+01,1.002096414566040039e+00
2.825336456298828125e+01,1.002086400985717773e+00
2.846089935302734375e+01,1.002076268196105957e+00
2.866843414306640625e+01,1.002066135406494141e+00
2.887596893310546875e+01,1.002056002616882324e+00
2.908350372314453125e+01,1.002045869827270508e+00
2.929103088378906250e+01,1.002035856246948242e+00
2.949856567382812500e+01,1.002025723457336426e+00
2.970610046386718750e+01,1.002015590667724609e+00
2.991363525390625000e+01,1.002005457878112793e+00
3.012116241455078125e+01,1.001995325088500977e+00
3.032869720458984375e+01,1.001985192298889160e+00
3.053623199462890625e+01,1.001975178718566895e+00
3.074376678466796875e+01,1.001965045928955078e+00
3.095130157470703125e+01,1.001954913139343262e+00
3.115882873535156250e+01,1.001944780349731445e+00
3.136636352539062500e+01,1.001934647560119629e+00
3.157389831542968750e+01,1.001924633979797363e+00
3.178143310546875000e+01,1.001914501190185547e+00
3.198896789550781250e+01,1.001904368400573730e+00
3.219649505615234375e+01,1.001894235610961914e+00
3.240402984619140625e+01,1.001884102821350098e+00
3.261156463623046875e+01,1.001873970031738281e+00
3.281909942626953125e+01,1.001863956451416016e+00
3.302662658691406250e+01,1.001853823661804199e+00
3.323416137695312500e+01,1.001843690872192383e+00
3.344169616699218750e+01,1.001833558082580566e+00
3.364923095703125000e+01,1.001823425292968750e+00
3.385676574707031250e+01,1.001813411712646484e+00
3.406429290771484375e+01,1.001803278923034668e+00
3.427182769775390625e+01,1.001793146133422852e+00
3.447936248779296875e+01,1.001783013343811035e+00
3.468689727783203125e+01,1.001772880554199219e+00
3.489443206787109375e+01,1.001762747764587402e+00
3.510195922851562500e+01,1.001752734184265137e+00
3.530949401855468750e+01,1.001742601394653320e+00
3.551702880859375000e+01,1.001732468605041504e+00
3.572456359863281250e+01,1.001722335815429688e+00
3.593209075927734375e+01,1.001712203025817871e+00
3.613962554931640625e+01,1.001702189445495605e+00
3.634716033935546875e+01,1.001692056655883789e+00
3.655469512939453125e+01,1.001681923866271973e+00
3.676222991943359375e+01,1.001671791076660156e+00
3.696975708007812500e+01,1.001661658287048340e+00
3.717729187011718750e+01,1.001651525497436523e+00
3.738482666015625000e+01,1.001641511917114258e+00
3.759236145019531250e+01,1.001631379127502441e+00
3.779989624023437500e+01,1.001621246337890625e+00
3.800742340087890625e+01,1.001611113548278809e+00
3.821495819091796875e+01,1.001600980758666992e+00
3.842249298095703125e+01,1.001590967178344727e+00
3.863002777099609375e+01,1.001580834388732910e+00
3.883755493164062500e+01,1.001570701599121094e+00
3.904508972167968750e+01,1.001560568809509277e+00
3.925262451171875000e+01,1.001550436019897461e+00
3.946015930175781250e+01,1.001540303230285645e+00
3.966769409179687500e+01,1.001530289649963379e+00
3.987522125244140625e+01,1.001520156860351562e+00
4.008275604248046875e+01,1.001510024070739746e+00
4.029029083251953125e+01,1.001499891281127930e+00
4.049782562255859375e+01,1.001489758491516113e+00
4.070536041259765625e+01,1.001479744911193848e+00
4.091288757324218750e+01,1.001469612121582031e+00
4.112042236328125000e+01,1.001459479331970215e+00
4.132795715332031250e+01,1.001449346542358398e+00
4.153549194335937500e+01,1.001439213752746582e+00
4.174301910400390625e+01,1.001429080963134766e+00
4.195055389404296875e+01,1.001419067382812500e+00
4.215808868408203125e+01,1.001408934593200684e+00
4.236562347412109375e+01,1.001398801803588867e+00
4.257315826416015625e+01,1.001388669013977051e+00
4.278068542480468750e+01,1.001378536224365234e+00
4.298822021484375000e+01,1.001368522644042969e+00
4.319575500488281250e+01,1.001358389854431152e+00
4.340328979492187500e+01,1.001348257064819336e+00
4.361082458496093750e+01,1.001338124275207520e+00
4.381835174560546875e+01,1.001327991485595703e+00
4.402588653564453125e+01,1.001317858695983887e+00
4.423342132568359375e+01,1.001307845115661621e+00
4.444095611572265625e+01,1.001297712326049805e+00
4.464848327636718750e+01,1.001287579536437988e+00
4.485601806640625000e+01,1.001277446746826172e+00
4.506355285644531250e+01,1.001267313957214355e+00
4.527108764648437500e+01,1.001257300376892090e+00
4.547862243652343750e+01,1.001247167587280273e+00
4.568614959716796875e+01,1.001237034797668457e+00
4.589368438720703125e+01,1.001226902008056641e+00
4.610121917724609375e+01,1.001216769218444824e+00
4.630875396728515625e+01,1.001206636428833008e+00
4.651628875732421875e+01,1.001196622848510742e+00
4.672381591796875000e+01,1.001186490058898926e+00
4.693135070800781250e+01,1.001176357269287109e+00
4.713888549804687500e+01,1.001166224479675293e+00
4.734642028808593750e+01,1.001156091690063477e+00
4.755394744873046875e+01,1.001146078109741211e+00
4.776148223876953125e+01,1.001135945320129395e+00
4.796901702880859375e+01,1.001125812530517578e+00
4.817654418945312500e+01,1.001115679740905762e+00
4.838407897949218750e+01,1.001105546951293945e+00
4.859161376953125000e+01,1.001095414161682129e+00
4.879914855957031250e+01,1.001085400581359863e+00
4.900668334960937500e+01,1.001075267791748047e+00
4.921421813964843750e+01,1.001065135002136230e+00
4.942175292968750000e+01,1.001055002212524414e+00
4.962928771972656250e+01,1.001044869422912598e+00
4.983682250976562500e+01,1.001034855842590332e+00
5.004434204101562500e+01,1.001024723052978516e+00
5.025187683105468750e+01,1.001014590263366699e+00
5.045941162109375000e+01,1.001004457473754883e+00
5.066694641113281250e+01,1.000994324684143066e+00
5.087448120117187500e+01,1.000984311103820801e+00
5.108201599121093750e+01,1.000974178314208984e+00
5.128955078125000000e+01,1.000964045524597168e+00
5.149708557128906250e+01,1.000953912734985352e+00
5.170462036132812500e+01,1.000943779945373535e+00
5.191213989257812500e+01,1.000933647155761719e+00
5.211967468261718750e+01,1.000923633575439453e+00
5.232720947265625000e+01,1.000913500785827637e+00
5.253474426269531250e+01,1.000903367996215820e+00
5.274227905273437500e+01,1.000893235206604004e+00
5.294981384277343750e+01,1.000883102416992188e+00
5.315734863281250000e+01,1.000873088836669922e+00
5.336488342285156250e+01,1.000862956047058105e+00
5.357241821289062500e+01,1.000852823257446289e+00
5.377995300292968750e+01,1.000842690467834473e+00
5.398747253417968750e+01,1.000832557678222656e+00
5.419500732421875000e+01,1.000822424888610840e+00
5.440254211425781250e+01,1.000812411308288574e+00
5.461007690429687500e+01,1.000802278518676758e+00
5.481761169433593750e+01,1.000792145729064941e+00
5.502514648437500000e+01,1.000782012939453125e+00
5.523268127441406250e+01,1.000771880149841309e+00
5.544021606445312500e+01,1.000761866569519043e+00
5.564775085449218750e+01,1.000751733779907227e+00
5.585527038574218750e+01,1.000741600990295410e+00
5.606280517578125000e+01,1.000731468200683594e+00
5.627033996582031250e+01,1.000721335411071777e+00
5.647787475585937500e+01,1.000711202621459961e+00
5.668540954589843750e+01,1.000701189041137695e+00
5.689294433593750000e+01,1.000691056251525879e+00
5.710047912597656250e+01,1.000680923461914062e+00
5.730801391601562500e+01,1.000670790672302246e+00
5.751554870605468750e+01,1.000660657882690430e+00
5.772306823730468750e+01,1.000650644302368164e+00
5.793060302734375000e+01,1.000640511512756348e+00
5.813813781738281250e+01,1.000630378723144531e+00
5.834567260742187500e+01,1.000620245933532715e+00
5.855320739746093750e+01,1.000610113143920898e+00
5.876074218750000000e+01,1.000599980354309082e+00
5.896827697753906250e+01,1.000589966773986816e+00
5.917581176757812500e+01,1.000579833984375000e+00
5.938334655761718750e+01,1.000569701194763184e+00
5.959088134765625000e+01,1.000559568405151367e+00
5.979840087890625000e+01,1.000549435615539551e+00
6.000593566894531250e+01,1.000539422035217285e+00
6.021347045898437500e+01,1.000529289245605469e+00
6.042100524902343750e+01,1.000519156455993652e+00
6.062854003906250000e+01,1.000509023666381836e+00
6.083607482910156250e+01,1.000498890876770020e+00
6.104360961914062500e+01,1.000488758087158203e+00
