time[ms],current [pA]
-7.640522766113281250e+01,3.761841356754302979e-01
-7.632183837890625000e+01,3.747307956218719482e-01
-7.623849487304687500e+01,3.732813298702239990e-01
-7.615519714355468750e+01,3.718357682228088379e-01
-7.607196044921875000e+01,3.703940808773040771e-01
-7.598876190185546875e+01,3.689562678337097168e-01
-7.590561676025390625e+01,3.675223290920257568e-01
-7.582252502441406250e+01,3.660922348499298096e-01
-7.573947906494140625e+01,3.646660149097442627e-01
-7.565647888183593750e+01,3.632436692714691162e-01
-7.557353210449218750e+01,3.618251681327819824e-01
-7.549063110351562500e+01,3.604104816913604736e-01
-7.540777587890625000e+01,3.589996695518493652e-01
-7.532496643066406250e+01,3.575926721096038818e-01
-7.524221038818359375e+01,3.561895191669464111e-01
-7.515950012207031250e+01,3.547901809215545654e-01
-7.507682800292968750e+01,3.533946871757507324e-01
-7.499420928955078125e+01,3.520029783248901367e-01
-7.491163635253906250e+01,3.506151139736175537e-01
-7.482910156250000000e+01,3.492310047149658203e-01
-7.474662017822265625e+01,3.478507399559020996e-01
-7.466418457031250000e+01,3.464742600917816162e-01
-7.458178710937500000e+01,3.451015651226043701e-01
-7.449943542480468750e+01,3.437326550483703613e-01
-7.441712951660156250e+01,3.423675000667572021e-01
-7.433486175537109375e+01,3.410061597824096680e-01
-7.425263977050781250e+01,3.396485447883605957e-01
-7.417046356201171875e+01,3.382947444915771484e-01
-7.408832550048828125e+01,3.369446694850921631e-01
-7.400623321533203125e+01,3.355983495712280273e-01
-7.392417907714843750e+01,3.342557847499847412e-01
-7.384216308593750000e+01,3.329169750213623047e-01
-7.376020050048828125e+01,3.315818905830383301e-01
-7.367826843261718750e+01,3.302505314350128174e-01
-7.359638214111328125e+01,3.289229273796081543e-01
-7.351453399658203125e+01,3.275990188121795654e-01
-7.343272399902343750e+01,3.262788355350494385e-01
-7.335095214843750000e+01,3.249623775482177734e-01
-7.326922607421875000e+01,3.236496150493621826e-01
-7.318753814697265625e+01,3.223405778408050537e-01
-7.310588073730468750e+01,3.210352063179016113e-01
-7.302426910400390625e+01,3.197335600852966309e-01
-7.294269561767578125e+01,3.184355795383453369e-01
-7.286116027832031250e+01,3.171412646770477295e-01
-7.277965545654296875e+01,3.158506751060485840e-01
-7.269819641113281250e+01,3.145637214183807373e-01
-7.261676025390625000e+01,3.132804334163665771e-01
-7.253536987304687500e+01,3.120008111000061035e-01
-7.245401763916015625e+01,3.107248544692993164e-01
-7.237269592285156250e+01,3.094525635242462158e-01
-7.229141235351562500e+01,3.081839084625244141e-01
-7.221016693115234375e+01,3.069188892841339111e-01
-7.212895202636718750e+01,3.056575059890747070e-01
-7.204777526855468750e+01,3.043997585773468018e-01
-7.196662902832031250e+01,3.031456172466278076e-01
-7.188551330566406250e+01,3.018951117992401123e-01
-7.180443572998046875e+01,3.006482422351837158e-01
-7.172338867187500000e+01,2.994049489498138428e-01
-7.164237976074218750e+01,2.981652915477752686e-01
-7.156140136718750000e+01,2.969292104244232178e-01
-7.148045349121093750e+01,2.956967353820800781e-01
-7.139953613281250000e+01,2.944678664207458496e-01
-7.131864929199218750e+01,2.932425737380981445e-01
-7.123779296875000000e+01,2.920208573341369629e-01
-7.115696716308593750e+01,2.908027172088623047e-01
-7.107617950439453125e+01,2.895881235599517822e-01
-7.099542236328125000e+01,2.883771359920501709e-01
-7.091468811035156250e+01,2.871696949005126953e-01
-7.083398437500000000e+01,2.859658002853393555e-01
-7.075331115722656250e+01,2.847654521465301514e-01
-7.067266845703125000e+01,2.835686504840850830e-01
-7.059204864501953125e+01,2.823753952980041504e-01
-7.051145935058593750e+01,2.811856567859649658e-01
-7.043090820312500000e+01,2.799994647502899170e-01
-7.035037231445312500e+01,2.788168191909790039e-01
-7.026986694335937500e+01,2.776376605033874512e-01
-7.018939208984375000e+01,2.764620184898376465e-01
-7.010894012451171875e+01,2.752898931503295898e-01
-7.002851867675781250e+01,2.741212546825408936e-01
-6.994812011718750000e+01,2.729561328887939453e-01
-6.986774444580078125e+01,2.717944979667663574e-01
-6.978739929199218750e+01,2.706363797187805176e-01
-6.970707702636718750e+01,2.694817185401916504e-01
-6.962677764892578125e+01,2.683305144309997559e-01
-6.954650115966796875e+01,2.671828269958496094e-01
-6.946625518798828125e+01,2.660385668277740479e-01
-6.938603210449218750e+01,2.648977935314178467e-01
-6.930583190917968750e+01,2.637604773044586182e-01
-6.922564697265625000e+01,2.626266181468963623e-01
-6.914549255371093750e+01,2.614961862564086914e-01
-6.906536102294921875e+01,2.603692114353179932e-01
-6.898524475097656250e+01,2.592456936836242676e-01
-6.890515899658203125e+01,2.581255733966827393e-01
-6.882508850097656250e+01,2.570089101791381836e-01
-6.874504089355468750e+01,2.558956444263458252e-01
-6.866502380371093750e+01,2.547858059406280518e-01
-6.858501434326171875e+01,2.536793649196624756e-01
-6.850503540039062500e+01,2.525763511657714844e-01
-6.842506408691406250e+01,2.514767348766326904e-01
-6.834512329101562500e+01,2.503805160522460938e-01
-6.826519775390625000e+01,2.492876797914505005e-01
-6.818528747558593750e+01,2.481982409954071045e-01
-6.810540008544921875e+01,2.471121698617935181e-01
-6.802552795410156250e+01,2.460294812917709351e-01
-6.794567871093750000e+01,2.449501752853393555e-01
-6.786584472656250000e+01,2.438742220401763916e-01
-6.778602600097656250e+01,2.428016364574432373e-01
-6.770622253417968750e+01,2.417324036359786987e-01
-6.762644195556640625e+01,2.406665235757827759e-01
-6.754667663574218750e+01,2.396039813756942749e-01
-6.746691894531250000e+01,2.385447919368743896e-01
-6.738719177246093750e+01,2.374889254570007324e-01
-6.730746459960937500e+01,2.364363968372344971e-01
-6.722776794433593750e+01,2.353871911764144897e-01
-6.714807128906250000e+01,2.343413084745407104e-01
-6.706840515136718750e+01,2.332987338304519653e-01
-6.698873901367187500e+01,2.322594672441482544e-01
-6.690908813476562500e+01,2.312235236167907715e-01
-6.682945251464843750e+01,2.301908582448959351e-01
-6.674983215332031250e+01,2.291615009307861328e-01
-6.667022705078125000e+01,2.281354218721389771e-01
-6.659063720703125000e+01,2.271126359701156616e-01
-6.651104736328125000e+01,2.260931283235549927e-01
-6.643148040771484375e+01,2.250768989324569702e-01
-6.635192108154296875e+01,2.240639328956604004e-01
-6.627236938476562500e+01,2.230542302131652832e-01
-6.619283294677734375e+01,2.220477908849716187e-01
-6.611331176757812500e+01,2.210446000099182129e-01
-6.603379058837890625e+01,2.200446575880050659e-01
-6.595428466796875000e+01,2.190479636192321777e-01
-6.587478637695312500e+01,2.180545032024383545e-01
-6.579530334472656250e+01,2.170642912387847900e-01
-6.571582031250000000e+01,2.160772830247879028e-01
-6.563635253906250000e+01,2.150935232639312744e-01
-6.555688476562500000e+01,2.141129672527313232e-01
-6.547743225097656250e+01,2.131356149911880493e-01
-6.539799499511718750e+01,2.121614813804626465e-01
-6.531855010986328125e+01,2.111905515193939209e-01
-6.523912048339843750e+01,2.102228254079818726e-01
-6.515969848632812500e+01,2.092582732439041138e-01
-6.508027648925781250e+01,2.082969248294830322e-01
-6.500086975097656250e+01,2.073387503623962402e-01
-6.492146301269531250e+01,2.063837647438049316e-01
-6.484205627441406250e+01,2.054319381713867188e-01
-6.476266479492187500e+01,2.044832855463027954e-01
-6.468327331542968750e+01,2.035377919673919678e-01
-6.460388183593750000e+01,2.025954574346542358e-01
-6.452450561523437500e+01,2.016562670469284058e-01
-6.444512176513671875e+01,2.007202208042144775e-01
-6.436575317382812500e+01,1.997873336076736450e-01
-6.428637695312500000e+01,1.988575756549835205e-01
-6.420700836181640625e+01,1.979309469461441040e-01
-6.412763977050781250e+01,1.970074325799942017e-01
-6.404827880859375000e+01,1.960870623588562012e-01
-6.396891403198242188e+01,1.951697915792465210e-01
-6.388955307006835938e+01,1.942556351423263550e-01
-6.381019592285156250e+01,1.933445781469345093e-01
-6.373083877563476562e+01,1.924366354942321777e-01
-6.365147781372070312e+01,1.915317773818969727e-01
-6.357212066650390625e+01,1.906300187110900879e-01
-6.349276351928710938e+01,1.897313445806503296e-01
-6.341340637207031250e+01,1.888357400894165039e-01
-6.333404922485351562e+01,1.879432201385498047e-01
-6.325468826293945312e+01,1.870537698268890381e-01
-6.317532730102539062e+01,1.861673891544342041e-01
-6.309596633911132812e+01,1.852840483188629150e-01
-6.301660156250000000e+01,1.844037771224975586e-01
-6.293723678588867188e+01,1.835265606641769409e-01
-6.285786819458007812e+01,1.826523840427398682e-01
-6.277849578857421875e+01,1.817812472581863403e-01
-6.269911956787109375e+01,1.809131354093551636e-01
-6.261973953247070312e+01,1.800480633974075317e-01
-6.254035949707031250e+01,1.791860163211822510e-01
-6.246097183227539062e+01,1.783269792795181274e-01
-6.238158035278320312e+01,1.774709522724151611e-01
-6.230218505859375000e+01,1.766179502010345459e-01
-6.222278213500976562e+01,1.757679432630538940e-01
-6.214337539672851562e+01,1.749209314584732056e-01
-6.206396484375000000e+01,1.740769147872924805e-01
-6.198454666137695312e+01,1.732358932495117188e-01
-6.190512084960937500e+01,1.723978519439697266e-01
-6.182568740844726562e+01,1.715627908706665039e-01
-6.174625015258789062e+01,1.707306951284408569e-01
-6.166680145263671875e+01,1.699015796184539795e-01
-6.158734893798828125e+01,1.690754145383834839e-01
-6.150788879394531250e+01,1.682522147893905640e-01
-6.142841720581054688e+01,1.674319654703140259e-01
-6.134893798828125000e+01,1.666146516799926758e-01
-6.126945114135742188e+01,1.658003032207489014e-01
-6.118995285034179688e+01,1.649888753890991211e-01
-6.111044311523437500e+01,1.641803830862045288e-01
-6.103092956542968750e+01,1.633748263120651245e-01
-6.095140075683593750e+01,1.625721752643585205e-01
-6.087186050415039062e+01,1.617724597454071045e-01
-6.079231262207031250e+01,1.609756350517272949e-01
-6.071275329589843750e+01,1.601817309856414795e-01
-6.063318252563476562e+01,1.593907326459884644e-01
-6.055359649658203125e+01,1.586026251316070557e-01
-6.047400283813476562e+01,1.578174084424972534e-01
-6.039439392089843750e+01,1.570350825786590576e-01
-6.031477355957031250e+01,1.562556326389312744e-01
-6.023513793945312500e+01,1.554790586233139038e-01
-6.015549087524414062e+01,1.547053605318069458e-01
-6.007582855224609375e+01,1.539345234632492065e-01
-5.999615097045898438e+01,1.531665474176406860e-01
-5.991646194458007812e+01,1.524014174938201904e-01
-5.983675384521484375e+01,1.516391485929489136e-01
-5.975703430175781250e+01,1.508797258138656616e-01
-5.967729949951171875e+01,1.501231491565704346e-01
-5.959754562377929688e+01,1.493694037199020386e-01
-5.951778030395507812e+01,1.486184895038604736e-01
-5.943799591064453125e+01,1.478703916072845459e-01
-5.935819625854492188e+01,1.471251100301742554e-01
-5.927837753295898438e+01,1.463826596736907959e-01
-5.919853973388671875e+01,1.456430107355117798e-01
-5.911868667602539062e+01,1.449061632156372070e-01
-5.903881835937500000e+01,1.441721171140670776e-01
-5.895892715454101562e+01,1.434408724308013916e-01
-5.887902069091796875e+01,1.427124142646789551e-01
-5.879909133911132812e+01,1.419867426156997681e-01
-5.871914672851562500e+01,1.412638425827026367e-01
-5.863917922973632812e+01,1.405437141656875610e-01
-5.855919647216796875e+01,1.398263722658157349e-01
-5.847918701171875000e+01,1.391117721796035767e-01
-5.839916229248046875e+01,1.383999437093734741e-01
-5.831911468505859375e+01,1.376908719539642334e-01
-5.823904418945312500e+01,1.369845420122146606e-01
-5.815895462036132812e+01,1.362809538841247559e-01
-5.807884216308593750e+01,1.355801075696945190e-01
-5.799870681762695312e+01,1.348819881677627563e-01
-5.791855239868164062e+01,1.341866105794906616e-01
-5.783837127685546875e+01,1.334939450025558472e-01
-5.775816726684570312e+01,1.328039914369583130e-01
-5.767794418334960938e+01,1.321167647838592529e-01
-5.759769058227539062e+01,1.314322352409362793e-01
-5.751741790771484375e+01,1.307504177093505859e-01
-5.743711853027343750e+01,1.300712972879409790e-01
-5.735679626464843750e+01,1.293948590755462646e-01
-5.727644729614257812e+01,1.287211179733276367e-01
-5.719607162475585938e+01,1.280500590801239014e-01
-5.711567306518554688e+01,1.273816674947738647e-01
-5.703524780273437500e+01,1.267159581184387207e-01
-5.695479583740234375e+01,1.260529011487960815e-01
-5.687431716918945312e+01,1.253925263881683350e-01
-5.679381179809570312e+01,1.247347965836524963e-01
-5.671327590942382812e+01,1.240797191858291626e-01
-5.663271713256835938e+01,1.234272867441177368e-01
-5.655212783813476562e+01,1.227774992585182190e-01
-5.647150802612304688e+01,1.221303418278694153e-01
-5.639086532592773438e+01,1.214858219027519226e-01
-5.631018829345703125e+01,1.208439245820045471e-01
-5.622948455810546875e+01,1.202046498656272888e-01
-5.614875030517578125e+01,1.195679903030395508e-01
-5.606798934936523438e+01,1.189339458942413330e-01
-5.598719024658203125e+01,1.183025017380714417e-01
-5.590637207031250000e+01,1.176736578345298767e-01
-5.582551574707031250e+01,1.170474141836166382e-01
-5.574462890625000000e+01,1.164237558841705322e-01
-5.566371154785156250e+01,1.158026829361915588e-01
-5.558276367187500000e+01,1.151841953396797180e-01
-5.550177764892578125e+01,1.145682781934738159e-01
-5.542076110839843750e+01,1.139549314975738525e-01
-5.533971405029296875e+01,1.133441478013992310e-01
-5.525863647460937500e+01,1.127359271049499512e-01
-5.517752075195312500e+01,1.121302545070648193e-01
-5.509637451171875000e+01,1.115271374583244324e-01
-5.501519012451171875e+01,1.109265685081481934e-01
-5.493397521972656250e+01,1.103285327553749084e-01
-5.485272979736328125e+01,1.097330302000045776e-01
-5.477143859863281250e+01,1.091400608420372009e-01
-5.469011688232421875e+01,1.085496172308921814e-01
-5.460876464843750000e+01,1.079616844654083252e-01
-5.452736663818359375e+01,1.073762699961662292e-01
-5.444593811035156250e+01,1.067933663725852966e-01
-5.436447143554687500e+01,1.062129661440849304e-01
-5.428297424316406250e+01,1.056350618600845337e-01
-5.420143127441406250e+01,1.050596460700035095e-01
-5.411985015869140625e+01,1.044867262244224548e-01
-5.403823852539062500e+01,1.039162874221801758e-01
-5.395658111572265625e+01,1.033483296632766724e-01
-5.387489318847656250e+01,1.027828380465507507e-01
-5.379315948486328125e+01,1.022198200225830078e-01
-5.371138763427734375e+01,1.016592606902122498e-01
-5.362957763671875000e+01,1.011011600494384766e-01
-5.354772949218750000e+01,1.005455106496810913e-01
-5.346583557128906250e+01,9.999231249094009399e-02
-5.338390350341796875e+01,9.944155812263488770e-02
-5.330193328857421875e+01,9.889323264360427856e-02
-5.321991729736328125e+01,9.834734350442886353e-02
-5.313786315917968750e+01,9.780388325452804565e-02
-5.305577087402343750e+01,9.726284444332122803e-02
-5.297363281250000000e+01,9.672421962022781372e-02
-5.289144897460937500e+01,9.618800878524780273e-02
-5.280922698974609375e+01,9.565420448780059814e-02
-5.272695922851562500e+01,9.512280672788619995e-02
-5.264465332031250000e+01,9.459379315376281738e-02
-5.256229400634765625e+01,9.406717866659164429e-02
-5.247989654541015625e+01,9.354294836521148682e-02
-5.239745330810546875e+01,9.302110224962234497e-02
-5.231497192382812500e+01,9.250163286924362183e-02
-5.223243713378906250e+01,9.198453277349472046e-02
-5.214985656738281250e+01,9.146979451179504395e-02
-5.206723785400390625e+01,9.095741808414459229e-02
-5.198456573486328125e+01,9.044739603996276855e-02
-5.190185546875000000e+01,8.993972837924957275e-02
-5.181909179687500000e+01,8.943440765142440796e-02
-5.173628234863281250e+01,8.893142640590667725e-02
-5.165342712402343750e+01,8.843077719211578369e-02
-5.157051849365234375e+01,8.793245255947113037e-02
-5.148757171630859375e+01,8.743645995855331421e-02
-5.140457153320312500e+01,8.694279193878173828e-02
-5.132151794433593750e+01,8.645143359899520874e-02
-5.123842620849609375e+01,8.596237748861312866e-02
-5.115527343750000000e+01,8.547563850879669189e-02
-5.107208251953125000e+01,8.499118685722351074e-02
-5.098883819580078125e+01,8.450903743505477905e-02
-5.090554046630859375e+01,8.402917534112930298e-02
-5.082218933105468750e+01,8.355160057544708252e-02
-5.073879241943359375e+01,8.307629823684692383e-02
-5.065534973144531250e+01,8.260327577590942383e-02
-5.057184600830078125e+01,8.213251829147338867e-02
-5.048829650878906250e+01,8.166402578353881836e-02
-5.040469360351562500e+01,8.119779080152511597e-02
-5.032103729248046875e+01,8.073381334543228149e-02
-5.023732757568359375e+01,8.027207851409912109e-02
-5.015356445312500000e+01,7.981259375810623169e-02
-5.006974792480468750e+01,7.935534417629241943e-02
-4.998587799072265625e+01,7.890032231807708740e-02
-4.990195465087890625e+01,7.844753563404083252e-02
-4.981797790527343750e+01,7.799696922302246094e-02
-4.973394775390625000e+01,7.754861563444137573e-02
-4.964985656738281250e+01,7.710248231887817383e-02
-4.956571197509765625e+01,7.665855437517166138e-02
-4.948151397705078125e+01,7.621682435274124146e-02
-4.939726257324218750e+01,7.577729970216751099e-02
-4.931295013427734375e+01,7.533996552228927612e-02
-4.922858428955078125e+01,7.490481436252593994e-02
-4.914416503906250000e+01,7.447184622287750244e-02
-4.905968475341796875e+01,7.404105365276336670e-02
-4.897514343261718750e+01,7.361243665218353271e-02
-4.889054870605468750e+01,7.318598031997680664e-02
-4.880589294433593750e+01,7.276169210672378540e-02
-4.872117614746093750e+01,7.233955711126327515e-02
-4.863640594482421875e+01,7.191957533359527588e-02
-4.855157470703125000e+01,7.150173932313919067e-02
-4.846668243408203125e+01,7.108604162931442261e-02
-4.838172912597656250e+01,7.067248225212097168e-02
-4.829672241210937500e+01,7.026105374097824097e-02
-4.821164703369140625e+01,6.985175609588623047e-02
-4.812651824951171875e+01,6.944457441568374634e-02
-4.804132843017578125e+01,6.903950870037078857e-02
-4.795606994628906250e+01,6.863655149936676025e-02
-4.787075805664062500e+01,6.823570281267166138e-02
-4.778537750244140625e+01,6.783695518970489502e-02
-4.769993591308593750e+01,6.744030117988586426e-02
-4.761443328857421875e+01,6.704573333263397217e-02
-4.752886199951171875e+01,6.665325909852981567e-02
-4.744323730468750000e+01,6.626285612583160400e-02
-4.735754394531250000e+01,6.587453186511993408e-02
-4.727178192138671875e+01,6.548827886581420898e-02
-4.718596649169921875e+01,6.510408967733383179e-02
-4.710007476806640625e+01,6.472195684909820557e-02
-4.701412200927734375e+01,6.434188783168792725e-02
-4.692810821533203125e+01,6.396386027336120605e-02
-4.684202575683593750e+01,6.358787417411804199e-02
-4.675587463378906250e+01,6.321393698453903198e-02
-4.666966247558593750e+01,6.284202635288238525e-02
-4.658338165283203125e+01,6.247214600443840027e-02
-4.649703216552734375e+01,6.210428848862648010e-02
-4.641062164306640625e+01,6.173845008015632629e-02
-4.632413482666015625e+01,6.137462705373764038e-02
-4.623758697509765625e+01,6.101281195878982544e-02
-4.615097045898437500e+01,6.065300107002258301e-02
-4.606427764892578125e+01,6.029518693685531616e-02
-4.597752380371093750e+01,5.993936583399772644e-02
-4.589070129394531250e+01,5.958553403615951538e-02
-4.580380249023437500e+01,5.923368409276008606e-02
-4.571684265136718750e+01,5.888381227850914001e-02
-4.562980651855468750e+01,5.853591486811637878e-02
-4.554270172119140625e+01,5.818998441100120544e-02
-4.545552825927734375e+01,5.784601345658302307e-02
-4.536827850341796875e+01,5.750400200486183167e-02
-4.528096008300781250e+01,5.716394633054733276e-02
-4.519357299804687500e+01,5.682583525776863098e-02
-4.510610961914062500e+01,5.648966506123542786e-02
-4.501857757568359375e+01,5.615543201565742493e-02
-4.493096923828125000e+01,5.582313239574432373e-02
-4.484329223632812500e+01,5.549275875091552734e-02
-4.475553894042968750e+01,5.516430735588073730e-02
-4.466770935058593750e+01,5.483777448534965515e-02
-4.457981109619140625e+01,5.451314896345138550e-02
-4.449183654785156250e+01,5.419043451547622681e-02
-4.440378570556640625e+01,5.386961624026298523e-02
-4.431565856933593750e+01,5.355069786310195923e-02
-4.422746276855468750e+01,5.323366820812225342e-02
-4.413918304443359375e+01,5.291852727532386780e-02
-4.405083465576171875e+01,5.260526761412620544e-02
-4.396240234375000000e+01,5.229388177394866943e-02
-4.387390136718750000e+01,5.198436602950096130e-02
-4.378532409667968750e+01,5.167671665549278259e-02
-4.369666290283203125e+01,5.137092992663383484e-02
-4.360792541503906250e+01,5.106699466705322266e-02
-4.351911163330078125e+01,5.076491087675094604e-02
-4.343022155761718750e+01,5.046467483043670654e-02
-4.334125518798828125e+01,5.016627535223960876e-02
-4.325220489501953125e+01,4.986971616744995117e-02
-4.316307830810546875e+01,4.957498237490653992e-02
-4.307386779785156250e+01,4.928207397460937500e-02
-4.298458099365234375e+01,4.899098724126815796e-02
-4.289521789550781250e+01,4.870171099901199341e-02
-4.280576324462890625e+01,4.841424897313117981e-02
-4.271623992919921875e+01,4.812858626246452332e-02
-4.262663269042968750e+01,4.784472659230232239e-02
-4.253694152832031250e+01,4.756266251206398010e-02
-4.244716644287109375e+01,4.728238284587860107e-02
-4.235731506347656250e+01,4.700389131903648376e-02
-4.226737976074218750e+01,4.672717675566673279e-02
-4.217736053466796875e+01,4.645223543047904968e-02
-4.208725738525390625e+01,4.617906361818313599e-02
-4.199707031250000000e+01,4.590765386819839478e-02
-4.190679931640625000e+01,4.563800245523452759e-02
-4.181644439697265625e+01,4.537010565400123596e-02
-4.172601318359375000e+01,4.510395973920822144e-02
-4.163549041748046875e+01,4.483955353498458862e-02
-4.154488372802734375e+01,4.457688704133033752e-02
-4.145419311523437500e+01,4.431594908237457275e-02
-4.136341094970703125e+01,4.405674338340759277e-02
-4.127255249023437500e+01,4.379925876855850220e-02
-4.118160247802734375e+01,4.354349523782730103e-02
-4.109056091308593750e+01,4.328944161534309387e-02
-4.099944305419921875e+01,4.303709417581558228e-02
-4.090823364257812500e+01,4.278644919395446777e-02
-4.081693267822265625e+01,4.253750294446945190e-02
-4.072554779052734375e+01,4.229024797677993774e-02
-4.063407135009765625e+01,4.204468056559562683e-02
-4.054251098632812500e+01,4.180079326033592224e-02
-4.045085906982421875e+01,4.155858606100082397e-02
-4.035912322998046875e+01,4.131804779171943665e-02
-4.026729583740234375e+01,4.107917472720146179e-02
-4.017537689208984375e+01,4.084196686744689941e-02
-4.008336639404296875e+01,4.060641303658485413e-02
